#,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,polarity_score,sentiment_label
2740,A23FM0S3J3JYAL,B007WTAJTO,KRISTOFFER FEATHERINGHAM,"[0, 0]",month samsung galaxy havent storage issue breeze put phone went sandisk reputation reliability sure could gone little cheaper price wasnt expensive start spend little extra get something last,5,Simple and easy...,1389052800,01-07-2014,160,0,0,0.3182,pos
2741,A5BXA4BQOK0S2,B007WTAJTO,"Kristopher D. Michaels ""The Nightwalker of CA""","[0, 0]",work great nice enough space movie book like keep tablet,5,Love it!,1386720000,12-11-2013,391,0,0,0.8555,pos
2742,A2ZLMZOS5ERKZ8,B007WTAJTO,Kristopher Rattansingh,"[0, 0]",love card rd one ive bought never buffer issue gopro hero nikon v nikon,5,Great!,1395792000,26-03-2014,257,0,0,0.8316,pos
2743,A3Q5L4RYRNA9B,B007WTAJTO,K. Rodriguez,"[0, 0]",card lasted two week began giving read error used dash cam matter many time formatted would record minute failing picked pny card since worked beautifully unfortunately ive forgot return card day happy,1,Failed after 2 weeks of minimal use.,1376006400,08-09-2013,456,0,0,0.3612,pos
2744,A3TD5DN6M5OSRA,B007WTAJTO,"KSamalik ""Kyle""","[0, 0]",bought putting samsung galaxy use tool format card fat card worked great taking advantage extra room music video picture etc sd adapter come also transfer speed didnt feel like class connected transferred file computer computer year old possible problem im completely satisfied,5,My galaxy s3 loves it!,1366588800,22-04-2013,595,0,0,0.6579,pos
2745,A1GHEEH671H415,B007WTAJTO,K. Siler,"[0, 0]",lot class micro sd card came seemed issue year usage one work great galaxy also like color card much better black except inside back phone maybe make clear window micro sd card everyone know using sandisk ultra class hmm,5,Finally a Class 10 that works for Micro SD,1370217600,06-03-2013,642,0,0,0.9022,pos
2746,A1IR318Y9HN8HS,B007WTAJTO,K. Sims,"[0, 0]",tiny little card fit right slot samsung galaxy tab tablet recognized right away using card storage backup music photo video,5,No Problems Whatsoever,1401926400,06-05-2014,216,0,0,0.3008,pos
2747,A3VQNE5LHNHCCS,B007WTAJTO,"K. Smith ""&#34;SK&#34;""","[1, 1]",removed back cover plugged new galaxy phone recognized immediately indicated gb storage available sd card loaded pic video good measure work sdxc assume file system formatted exfat,5,Works on the new Samsung Galaxy S4... with no pre-formatting!,1367020800,27-04-2013,590,1,1,0.4404,pos
2748,A2SYBP3AH8LLN,B007WTAJTO,"ksm ""k_man""","[0, 0]",work well came sd adapter im using portable video camera capture everything even p fps fine rate issue,5,Works very well,1350432000,17-10-2012,782,0,0,0.4404,pos
2749,A56TZWVOHHX4S,B007WTAJTO,KSY,"[1, 1]",tested several uhs compliant device found write speed sound fine class card paying dont expect run anywhere close uhs interface speed mb close mb manufacturer advertised lot choice looking class microsd card usually slower fullsize sd card use flash controller reason really microsd card use slower nand flash manufacturer know going use microsd card highspeed get sell lower quality nand premium advice photography buy fullsize sd card rather microsd card said compatibility great work great tablet pc gps phone like sandisk thorough compatibility test product release,4,Not as fast as it advertised but...,1356652800,28-12-2012,710,1,1,0.8834,pos
2750,A2I6GN7OHB9JKF,B007WTAJTO,ktr,"[0, 0]",work great galaxy,5,Five Stars,1404172800,07-01-2014,335,0,0,0.6249,pos
2751,A19R7GVV216QKY,B007WTAJTO,Kunchok,"[8, 118]",price also double gb card go straight shopping cart otherwise remain wish list,5,Price??,1393286400,25-02-2014,286,8,118,0.5574,pos
2752,A3EQK8ISMS72F9,B007WTAJTO,"Kurt Thomas ""Adventurous type""","[0, 0]",needed large capacity dependable high speed card action cam fishing trip card delivered recording playback flawless,5,No worries.,1390608000,25-01-2014,317,0,0,0.5106,pos
2753,AWD875WG6S6D8,B007WTAJTO,KWhite,"[1, 1]",finally took plunge got guy worried wouldnt work samsung galaxy tab reading review people got working finally decided give want say getting work put recognized immediately didnt anything used tablet format anyways might thing happen work load song movie onto one card opposed keeping two swapping samsung dont make tablet hold one microsd card id buy update bought another one go galaxy even though gb work phone couldnt see paying literally x twice memory work great,5,"I was hesitant, I wish I wasn't",1374624000,24-07-2013,502,1,1,0.4939,pos
2754,A1VY7VIERI0RKS,NONE,KY,"[0, 0]",bought two piece working well filling one video entire card failed unable reformat even using partition magic otherwise one working fine,3,Bought two of these but one was faulty,1356825600,30-12-2012,708,0,0,-0.1027,neg
2755,A1SUQGD3872HX8,B007WTAJTO,Kyle A,"[0, 0]",purchased extend window phone device memory basically put music first phone wouldnt recognise card worked everywhere else tested verizon replace phone card worked perfectly complaint performance provides plenty space picture music,5,Works fine with a Nokia Lumia 822 phone,1403740800,26-06-2014,165,0,0,0.5719,pos
2756,A3CZK0O2KZKIBC,B007WTAJTO,Kyle C,"[0, 0]",hate people complain transfer speed isnt promised mb even say fine print depends product using card bought upgrade galaxy note memory bought sale amazon credited difference went sale week later satisfied great product great customer service thanks amazon,5,Great product at great price... READ THE FINE PRINT!,1386201600,12-05-2013,575,0,0,0.906,pos
2757,A2WC9ILXPKIVDH,B007WTAJTO,Kyle,"[0, 0]",gb gb micro sd card finally upgrade since getting close filling card micro sd arrived week recommend reason sd card want dumb work work phone motorola razr know phone work perfectly fine sd card havent contacted seller yet probably soon continues act,5,Upgraded,1372377600,28-06-2013,528,0,0,0.6705,pos
2758,A7BADSLJWVDZV,B007WTAJTO,Kyle,"[0, 0]",sandisk always made reliable product offer good speed expected capacity good price capacity,5,"Fast, inexpensive, and trustworthy",1391126400,31-01-2014,311,0,0,0.7003,pos
2759,A3UAIT35BGMBLZ,B007WTAJTO,Kyle Kamperschroer,"[0, 0]",really isnt whole lot say amount storage space option using older device dont necessarily support microsdxc format window default allow format card exfat ntfs format work new device may use fat filesystem instead use card older device still work great android ive using card old sandisk sansa fuze running rockbox work great expecting happy,5,Massive Storage for a Good Price,1377734400,29-08-2013,466,0,0,0.9108,pos
2760,A1NL56D0Y0TORY,B007WTAJTO,"Kyle ""KYle""","[0, 0]",samsung give ability install apps sd card galaxy device class sd card initially tablet thought going get replaced sd cardi got sd card yet experience issue love thing,5,Used in Samsung Galaxy Note 10.1 2014 Edition,1394755200,14-03-2014,269,0,0,0.7579,pos
2761,A2N8MJWR19U887,B007WTAJTO,Kyle R McCombs,"[0, 0]",work perfect price perfect cant beat bought galaxy note gb total storage,5,Cheap and Reliable!,1385164800,23-11-2013,380,0,0,0.8126,pos
2762,AO80AC8313NIZ,B007WTAJTO,kYpondman,"[0, 0]",purchased samsung galaxy never worry running storage capacity thousand song dont even make,5,lots of storage,1392422400,15-02-2014,296,0,0,0.3412,pos
2763,A3QY52JWC79ZLB,B007WTAJTO,kyuumu,"[0, 0]",bought two mine phone work awesomely far access quick lot space would recommend product others,5,Love it,1384300800,13-11-2013,390,0,0,0.3612,pos
2764,A2MC0N85KTN7ED,B007WTAJTO,L11,"[0, 0]",bought replace faulty card phone work great havent performance corruption issue,5,excellent product,1402099200,06-07-2014,155,0,0,0.4215,pos
2765,A1C1U3RRUZ138Z,B007WTAJTO,"L7 ""Tech Head""","[1, 1]",bought android phone kept stating medium scanning even device even restarted thought phone annoyed search found several others got dud batch amazon pay useless gb card hold music phone anywhere else loaded gb card device medium restarted lag phone hold gb dont believe go onto sandisk message look dud disappointing,1,"Terrible, Dud",1374969600,28-07-2013,498,1,1,-0.9136,neg
2766,A2SWYWOZ7VARPC,B007WTAJTO,Lacey,"[0, 0]",got gopro hero work great read writes fast customer service also awesome well,5,Works Great! Perfect for GoPros,1376352000,13-08-2013,482,0,0,0.9313,pos
2767,A2D9MTWHD2BFUG,B007WTAJTO,Ladychaos1,"[0, 0]",much cheaper store described listing like would order perfect fit,5,Great price,1383955200,11-09-2013,453,0,0,0.8271,pos
2768,A2ZK1TTLG9BKBD,B007WTAJTO,Lady Lena,"[0, 0]",look like whats supposed look like whats supposed got quite decent price timely manner,5,Great Item,1395705600,25-03-2014,258,0,0,0.6124,pos
2769,A1MPTOCYQWUWT1,B007WTAJTO,Lainna,"[0, 0]",much ask buying airport fighting collection,5,Came nicely packaged and just worked,1392422400,15-02-2014,296,0,0,-0.3612,neg
2770,A1GMMOIO8XWCSM,B007WTAJTO,Lakes02,"[0, 0]",dont know needed space provided space put extra stuff physically exists awesome stuff space worked great memory oh,5,Such space. Many memory.,1398384000,25-04-2014,227,0,0,0.8481,pos
2771,A3A9E9LIEE37E5,B007WTAJTO,Lance Alexander,"[0, 0]",bought sandisk ssd computer fast price feel confident anything order made sandisk quality,5,Just a good product...,1382659200,25-10-2013,409,0,0,0.4939,pos
2772,A6PDJTWVS8UHH,B007WTAJTO,"Landon McNeill ""landoman1""","[0, 0]",got amazing price amazing product gig lot memory dont think im ever going fill nice given problem far,5,awesome!,1389571200,13-01-2014,329,0,0,0.8271,pos
2773,A3VV4YJ9LMF5TK,B007WTAJTO,Landon's mimi,"[0, 0]",lot storage little money nothing keep writing word minimum required rate product amazon probably thing dont like amazon dont like great deal,5,Can't beat the price,1401926400,06-05-2014,216,0,0,-0.6266,neg
2774,A3VQ02XFEPVV0G,B007WTAJTO,L. Angier,"[0, 0]",compactflash perfect use camera field size one ability easily handle card sd getting far usability field forget changing micro sdhc card unless back computer small handle easy drop gb gb card thats quite issue especially leave card camera camera larger card great deal set lot easier find handle micro card shown twice large life writing card came sd adaptor would useable work plus also within adaptor use card device sd slot download using existing reader,4,"Works fine the GoPro, but is almost too small to handle in the field",1370131200,06-02-2013,670,0,0,0.9252,pos
2775,APRGEWSO0H82G,NONE,"Laron Taylor ""laronvonbaron""","[0, 0]",problem size mini card hard hold get drift camera get stuck time,3,AS EXPECTED,1377648000,28-08-2013,467,0,0,-0.6249,neg
2776,A1YTIJ3Z3O8EU1,B007WTAJTO,Larry Arellano,"[0, 0]",using pair nikon p camera run fast store pic fine,5,Works great on a Nikon P700 and D5000!,1395792000,26-03-2014,257,0,0,0.2023,pos
2777,A2UGZCGCYPBMNA,B007WTAJTO,"Larry Butler Ampz Electronics ""Larry""","[1, 1]",bought gb ultra card increase storage acer android ice cream sandwich tablet didnt work android doesnt support native exfat formatting factory insert card sd adapter plug pc laptop real window reformat card ntfs format window format utility android read write size file even file gb card need root android tablet way except operating system product fast reading writing proven great value really serious storage space,5,REFORMAT to NTFS for Android Tablets.,1358467200,18-01-2013,689,1,1,0.7139,pos
2778,A6GNN25N3M7E9,B007WTAJTO,Larry Epperson,"[0, 0]",put galaxy phone extra storage work perfectly copied music collection mp song put mp movie room spare handy listening watching traveling plane phone like computer like like,5,SanDisk Ultra 64 GB microSDXC,1390089600,19-01-2014,323,0,0,0.8934,pos
2779,A9PLL1T5F5ANK,B007WTAJTO,"Larry Fletcher ""The Fletch""","[1, 2]",say good price large capacity card hasnt problem use every day galaxy note ii,5,No problems,1355011200,12-09-2012,817,1,2,0.6319,pos
2780,A2F8REWIZ7CYCP,NONE,Larry,"[0, 0]",owned one year lost ability write disappointing deal san disk product usually built last believe received bad one batch mine came,3,It should have lasted much longer,1387065600,15-12-2013,358,0,0,-0.7717,neg
2781,A3GZ4COX7PEVU6,B007WTAJTO,Larry,"[0, 0]",say chip work fast trouble free great product great price,5,What Can You Say,1366675200,23-04-2013,594,0,0,0.8689,pos
2782,A3BYIQVL5YI2RB,B007WTAJTO,Larry Hultquist,"[0, 0]",work great adapter make easy load music ebooks picture movie onto card use phone tablet,5,Great card,1391904000,02-09-2014,97,0,0,0.7906,pos
2783,A8DTGSLA92T69,B007WTAJTO,LarryLMedina,"[0, 0]",say memory card bought blackberry z month back oem quality price right arrived retail packaging recommend seller product,5,Works as advertised,1368576000,15-05-2013,572,0,0,0.3612,pos
2784,A1V2PLQ3G3RKZ9,B007WTAJTO,Larry Roberts,"[0, 0]",picked note added card extra gb scandisk top line never give issue use card highly recommended,5,Always the best,1389225600,01-09-2014,98,0,0,0.4391,pos
2785,ARIMELT45O05H,B007WTAJTO,Larry Swanson,"[0, 0]",exceptional since actually sent gb card instead gb price right,5,Works great,1380326400,28-09-2013,436,0,0,0,neg
2786,A3DPIWR0TPAM5N,B007WTAJTO,Larry Toney,"[0, 0]",work well new virb elite,5,Good memory for garmin virb,1404259200,07-02-2014,304,0,0,0.2732,pos
2787,A3S0Y7XSQU5S6U,B007WTAJTO,Larry W.,"[0, 0]",bought galaxy note worked since day one easy use multiple device transferring file also,5,Works like it should,1379376000,17-09-2013,447,0,0,0.4404,pos
2788,A1W4G8B9BAWR1O,B007WTAJTO,Lasha,"[0, 0]",good quality microsd card cannot gain mb read speed may usb card reader hdd connected usb port give mb speed card bought gb gb gb work perfect htc evo,5,SanDisk Ultra microSDHC Class 10 UHS-1 Memory Card 30MB/s,1367798400,05-06-2013,551,0,0,0.5892,pos
2789,A352ZF9RRJ7FMR,B007WTAJTO,Lateef,"[0, 0]",trash quality broke corrupted data two different card,1,One Star,1404172800,07-01-2014,335,0,0,-0.4215,neg
2790,AA6P22RZ565Z5,B007WTAJTO,laura chang,"[0, 0]",awesome large sd card mobile device enough room music even movie buy,5,Required for GS3 users,1357171200,01-03-2013,647,0,0,0.6249,pos
2791,A1AREEVFZXVBHH,B007WTAJTO,laura,"[0, 0]",work great,5,Five Stars,1404345600,07-03-2014,276,0,0,0.6249,pos
2792,A8DUKFVG79KC2,B007WTAJTO,Lauren Glenn,"[1, 1]",used android tablet pantech galaxy phone took without issue pantech required format fat wouldnt read way search internet fat formatter format card fat using external card reader within ive using week problem nice waiting gb model,5,64gb.... more than enough.... for now,1369008000,20-05-2013,567,1,1,0.0258,pos
2793,A2GTHHMSZUK5JP,B007WTAJTO,LaWanda,"[0, 0]",great price,5,16 GB,1405123200,07-12-2014,1,0,0,0.6249,pos
2794,A2VFQY3PB2EHUK,B007WTAJTO,law,"[0, 0]",overall good quality item worked fine start problem store photo quick without lot hassle,5,Nice storage.,1392940800,21-02-2014,290,0,0,0.25,pos
2795,A3P8JK3GPR72RV,B007WTAJTO,Lawrence,"[0, 0]",far worked expected difficult tell going fail soon moment working pretty well good performance,5,Good Micro SD Card,1400457600,19-05-2014,203,0,0,0.296,pos
2796,A2WSDJTS2R1R8J,NONE,Lawrence Jamerson,"[1, 1]",used samsung galaxy iii phone formatted phone worked perfectly far economical storage card faster previous card owned,5,Used in Samsung Galaxy S III,1349395200,10-05-2012,942,1,1,0.6369,pos
2797,A335BW8TVC2G8L,NONE,Laye Ma,"[0, 0]",sandisk well know brand msd ultra gb class good one transfer file faster brand card bought two price reasonable like much,5,A good MSD card,1395100800,18-03-2014,265,0,0,0.7579,pos
2798,A3MW5BXUOCCQV0,NONE,Laytonium,"[1, 1]",memory card work awesome much memory price awesome use gopro use anything take micro sd come bigger sd card put card reader computer read sd card,5,SanDisk Ultra 64GB,1374796800,26-07-2013,500,1,1,0.8481,pos
2799,A1AANYVDE04JF1,B007WTAJTO,Lazer Fers,"[1, 2]",purchased card sandisk packaging pretty sure genuine tested various program web apparently detect whether fake one turned real sandisk card card came formatted fati read web micro sd apparently fast full sd card version brother sandisk gb full sd card make comparison test test result using v htestw test give result overall result testing card speed writes read result get mixed varied big degree much larger expected numerous test showed general trend trend full sd card write faster microsd card also remember microsd put adapter test pc fullsd card put computer reader file sd card wrote close mbsec microsd le consistent test sometimes dropped file sd card read close mbsec file copy cardmicrosd wrote mbsec fullsd wrote file read copy cardmicrosd mbsec fullsd read test mean official card showed much file size read writes fullsd card faster many case equal microsd case small file writes read showed similar enough concern large file writes mbsec good enough rapid photography high pixel camera dont know problem using card h movie capture hour surprised mbsec never huge file copy card get noticeable card touch even hour ive noticed complaint many people web stating felt might burn copied file took hour noticeable temperature change perhaps couple degree course pc installed card performs well video work appears meet many test performed people never saw read close mbsec consistent mbsec highest performancei would get card price right,4,Good Card,1350691200,20-10-2012,779,1,2,0.7503,pos
2800,AZZNHVT9AH73R,NONE,Lazer G.,"[0, 0]",much say definitely worth buy come w small case hold adapter really cant go wrong,5,Great.,1391212800,02-01-2014,340,0,0,0.7519,pos
2801,A25N50IR9UHZVZ,B007WTAJTO,LBB,"[0, 0]",advertised appears working okay fault occurred yet micro buy,4,As Advertised,1374192000,19-07-2013,507,0,0,-0.2023,neg
2802,A2YHJG6LDK8A4W,NONE,LBK,"[1, 2]",san disk micro sdhc perfect today small electronics need extra storage smartphones tablet camera etc ive purchased several among best amazon usually great price make sure check sale especially radio shack often beat others dont pay like pas along info good deal spot fyi radio sale price smartphones usually well bought virgin mobile samsung loving memory card nice android product take expand memory something guy could really take lesson dont think youll need expanded memory trust goody get youll want one person yes memory card come various size including gb version also purchased max compatible device although gb also available latest tech amazing first desktop pc hard drive mb storage,5,My second San Disk MicroSDHC,1371168000,14-06-2013,542,1,2,0.9896,pos
2803,AR4HIS9SJ1JSX,B007WTAJTO,L. Brewer,"[0, 1]",item arrived timely manner via usps surprisingly bought card go gopro camera fit hour recording time,4,Lots of space on this 64GB card,1357862400,01-11-2013,402,0,1,0.5719,pos
2804,A3P018E6XNQ44N,NONE,LD,"[0, 0]",class micro sd san great problem far need quite nicely,5,little but fast!,1374537600,23-07-2013,503,0,0,0.6801,pos
2805,A3L5XLVG87VPP2,NONE,LDV,"[1, 1]",bought atrix hd spec say maximum gb work fine formatted capacity around gbi speed benchmark dont know amazon link,5,"Fast, works!",1361404800,21-02-2013,655,1,1,0.0726,pos
2806,ASYGEBP4J1DQ5,NONE,Leandro de Souza Vitorino,"[0, 0]",nice product perfect package speed recording camera stay better memory recommend,5,Nice product,1360195200,02-07-2013,524,0,0,0.8979,pos
2807,A14RM8FCSW3849,NONE,Learning Princess,"[0, 0]",good value money would recommend always around photo film device,5,Good value,1351641600,31-10-2012,768,0,0,0.7783,pos
2808,A6K0AEJ6HKBJM,NONE,Leave Me Alone,"[0, 0]",card lot faster old card advertised class well great extra space,5,Great card. True Class 10 speed.,1380672000,10-02-2013,666,0,0,0.7351,pos
2809,A1GMZ6C0SOR0T0,NONE,LEAVES,"[0, 0]",always giving good comment perfect know size mistake happen,5,perfect,1372118400,25-06-2013,531,0,0,0.765,pos
2810,A150UYJPK6KBKO,B007WTAJTO,LeDerrius,"[0, 0]",dont really use speed test anything hold music everything work great would recommend doesnt fail lot lose file,4,Nice,1388448000,31-12-2013,342,0,0,0.8935,pos
2811,AZ8XSDMIX04VJ,NONE,"Lee ""07 Dyna Low Rider""","[0, 0]",use one larger mp taking camera etc need card taking photo kind camera really smaller mp card dont go vacation without least baby youll carry lot card probably end losing one memory,5,Sandisk Ultra,1360627200,02-12-2013,371,0,0,0.2023,pos
2812,ADEEGVJK1QZNM,NONE,Lee Copp,"[0, 2]",using memory card several month working great wonderful huge selection ebooks mp file movie plenty space phone photo video noticed delay accessing file huge memory card update also worked box samsung galaxy note,5,Works Great in my Samsung Galaxy Note 2,1371427200,17-06-2013,539,0,2,0.8779,pos
2813,A2ESP5DAN1SLSB,NONE,Lee S. Cromwell,"[0, 0]",work great blackberry z hold need fast really wish say cant think anything con,5,great price on this SanDisc for my Z10,1401321600,29-05-2014,193,0,0,0.796,pos
2814,A1NN7A4ZDP65EA,NONE,LeeVee,"[0, 0]",card work well run quickly wife galaxy sii would buy bought one later tab,5,Lives up to expectations,1357084800,01-02-2013,675,0,0,0.2732,pos
2815,A345BXR9RAZPQL,NONE,"Legal Eagle ""working gal""","[0, 0]",dash cam came gig storage ended last half adventure never worry recording good stuff,5,Lots of storage,1397088000,04-10-2014,65,0,0,0.3182,pos
2816,A3U4AFML9SZPWK,NONE,"Leith Tussing ""I like tacos.""","[0, 0]",bought elph speed space wanted use rapid photo taking mode camera wanted ensure sd card limit uhs card supposed faster normal class card far ive hiccup issue taking super high speed video footage rapid fire image,5,Super fast memory card,1371945600,23-06-2013,533,0,0,0.6249,pos
2817,A3EUHHXH9Z6J3L,NONE,Leo A. Agustin,"[0, 0]",moment got plugged sg cellphone transferred video cellphone memory directly sandisk ultra copied real fast plan replace soon higher capacity gb variant highly recommended brand,5,Works well on my Samsung Galaxy S3,1374364800,21-07-2013,505,0,0,0.2716,pos
2818,A1LDB0HGS322GA,NONE,Leo,"[0, 0]",needed extra disk space surface pro put item problem since good performance similar ssd hard drive,5,Works great in my surface pro 1,1380585600,10-01-2013,697,0,0,-0.0516,neg
2819,A1NDHLQN0K23QK,NONE,"Leo ""LEO7373""","[0, 0]",card fast hang ups etc price good installed phone many picture video far would buy card heart beat,5,Great card,1364428800,28-03-2013,620,0,0,0.4404,pos
2820,A15X7GYAD68U4Z,NONE,Leonardo,"[0, 0]",much say work expected recording speed great gopro hero sd adapter work gear well,5,Great memory,1394323200,03-09-2014,96,0,0,0.8689,pos
2821,A75BQYJA5ZB8Y,NONE,LEONARDO,"[0, 2]",e una micro la en la llego en el momento,5,EXCELENTE PRODUCTO,1363478400,17-03-2013,631,0,2,0,neg
2822,A14PY68SX7D5DV,NONE,Leonardo Lee,"[0, 1]",great product plenty space add video perfectly well galaxy note tablet,5,Bought it for my Galaxy Tab,1380326400,28-09-2013,436,0,1,0.886,pos
2823,A284S1MICOF3S8,NONE,Leon,"[0, 0]",g appeared upon installing id say worked wished star quality worth money,5,worked with my galaxy s4,1374624000,24-07-2013,502,0,0,0.2263,pos
2824,ARO8G7S6NI0LU,NONE,leQueen,"[0, 0]",ordered anticipation getting new galaxy arrived quickly long phone hand easy install almost month ive problem far store photo music great worry maxing phone native memory,5,"Good price, no problems so far in my Galaxy S4",1392249600,13-02-2014,298,0,0,0.7402,pos
2825,A1DWCV364HR156,NONE,LesterT,"[0, 0]",card met every expectation use still picture video streaming samsung camera thus far problem,5,Sandisk Ultra 32gb card,1389916800,17-01-2014,325,0,0,-0.4019,neg
2826,A1IIPUNVV6W9G6,NONE,Levi Timmons,"[0, 0]",fast great deal wont need anything bigger unless downloading ton movie phone job quite well,5,Fantastic.,1400025600,14-05-2014,208,0,0,0.7574,pos
2827,A37XWU7S33YBXG,NONE,"levon83 ""Levon S.""","[0, 0]",good fast enough car camcorder write full hd video used hp f car camcorder,5,Really good for its price!,1385337600,25-11-2013,378,0,0,0.4404,pos
2828,A2OKRGHIYTBQ6P,NONE,"Lewis A. Edge Jr. ""Happy Traveler""","[0, 0]",wife verizon motorola droid immediately recognized memory card mounted formatted shell store vast amount music photo smart phone ever run memory micro sd card,5,Dramatically Increased Storage for my Wife's Droid 4,1397174400,04-11-2014,34,0,0,0.4019,pos
2829,A2AVY1038B8KT2,NONE,"Lewis A. Shepard ""Rollingwood Guitars""","[0, 0]",got samsung galaxy tab got increase memory hoped transfer file macbook recognize memory card need go apple genius bar see figure,3,I don't know how useful it will be,1363737600,20-03-2013,628,0,0,0.5994,pos
2830,A23N28VWUZK9CA,B007WTAJTO,L. F. Hunter,"[2, 2]",card continually unmounted really painful remounted card sometimes retrieved file sometimes say though card test pc using crucial went fine feel card although proof know didnt work many others google naturally amazon refunded purchase cost returned card gotta love samsung g card problem far like sandisk there compatibility problem,1,Did not work with my Samsung S4,1372291200,27-06-2013,529,2,2,0.1548,pos
2831,A3A63BAWXRUU2O,NONE,"L. Forrester ""klforrester""","[0, 0]",bought samsung galaxy note edition little worried right one documentation people problem getting gb problem slipped went setting recognized adapter move photo file pc need,5,Works Great for Samsung Galaxy Note 10.1 2014 edition,1386460800,12-08-2013,483,0,0,-0.7436,neg
2832,A1I3EGXHBQP654,B007WTAJTO,LFP,"[0, 0]",great deal say sandisk reputable supplier simply plugandplay installation phone memory card work,4,Using this with a Galaxy S3,1403568000,24-06-2014,167,0,0,0.6249,pos
2833,ACV7ZTSI9818Q,NONE,L. Friedman,"[0, 0]",format computer wanted use needed get fat done performance excellent,5,Works great with my Galaxy S4,1375574400,08-04-2013,609,0,0,0.5719,pos
2834,AEOCJS3ETJ2M2,B007WTAJTO,LGmommy,"[0, 0]",bought new camera expecting first child use camera per week iphone easier usually take better picture reason transfer photo pc worked well complaint far month,4,Works great so far,1374969600,28-07-2013,498,0,0,0.6808,pos
2835,A1VGQPPXKWMMWO,B007WTAJTO,L. He,"[0, 0]",taking tour china shooting canon card sudden crashed camera wont recognize card showed card reading error photo including trip able cover photo even common flash memory recovery may send sandisk technology recover photo gb asking regardless much photo learned important shoot use sdhc card far stable sd card spent k vacation valuable memory gone thanks lot sandisk wish could give negative star amazon allowed,1,Card crashed during shooting,1363651200,19-03-2013,629,0,0,0.5574,pos
2836,A279M2SJNQDWM7,NONE,lhobbs4,"[0, 3]",got instead black one looked better built black one im using gb clip people sandisk said use black one instead,5,well built,1376438400,14-08-2013,481,0,3,0.4404,pos
2837,AWQLJND6OSF9C,NONE,Liam,"[1, 1]",bought go samsung tab tablet even though tablet indicates take gb card gb worked like charm plenty storage space video music recommended,5,Good to expand memory in Samsung Tab 2 7.0,1354320000,12-01-2012,1061,1,1,0.7184,pos
2838,A2M6ZUZ8EI2BSQ,NONE,Liam Malone,"[0, 0]",got smartphone steep price drop pleased working expected sign memory failure,5,32GB Micro SDHC Disk,1387497600,20-12-2013,353,0,0,-0.3612,neg
2839,A3T3LXK2F3XTEK,NONE,LightCarver,"[0, 0]",usually buy sandisk card quality performance reliability worth couple extra dollar survive time,5,Excellent card.,1373587200,07-12-2013,366,0,0,0.2263,pos
2840,A2C3A5EFYIIKOM,NONE,Liliana,"[0, 0]",said skepticism related serial number card displayed amazon confirm received brand new gb card serial sdsdquagua,5,Awesome card,1393632000,03-01-2014,339,0,0,0,neg
2841,A2PL7ZNZNA1S68,NONE,LimaLima,"[0, 0]",card seems fast huge amount storage price worked flawlessly month range smartphones camera,5,oodles of recording time,1393718400,03-02-2014,308,0,0,0.4767,pos
2842,A2JNBBSGJFN7EF,B007WTAJTO,LincNeb,"[0, 0]",price right memory card buy late model tablet could also make review class kingston gb microsdhc bought amazon time class card work late model tablet might small speed boost booting tablet ready run compared class lower class card would say isnt huge difference lower speed card would say inside tablet determine bootup speed card put different device camera use type card may well true brand name cost determining factor buy put tablet,4,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter,1388707200,01-03-2014,282,0,0,0.6639,pos
2843,A2L9EQ25AE074B,B007WTAJTO,Linda Kirk,"[0, 0]",granddaughter wanted phone could put song loved card capacity,4,Gift,1359936000,02-04-2013,615,0,0,0.5994,pos
2844,A168V7DB0507B5,B007WTAJTO,Linda Mienzer,"[0, 0]",love product card easily integrated cellphone small portable would gladly recommend product friend,4,Love it,1385683200,29-11-2013,374,0,0,0.9287,pos
2845,A4F9YXRIKK1EL,NONE,Lindstrom Morten,"[0, 0]",tiny size provides great storage tested work great blackberry z q device remember format memorycard using setup phone format using computer,5,Great things come in small packages,1369526400,26-05-2013,561,0,0,0.8481,pos
2846,AM7NLOCNYB2A2,NONE,Link,"[0, 0]",love card provides massive storage boost tablet really fast access speed never run loading problem even large video file happy performance,5,Works Perfectly,1398384000,25-04-2014,227,0,0,0.9162,pos
2847,A2HXO0C7ARLXDE,NONE,Linus Harth,"[1, 1]",much say advertised work havent mean gauge transfer speed ive experienced lag delay combination storage hardware galaxy note shipping faster anything received recently,5,Wonderful tech,1354147200,29-11-2012,739,1,1,-0.5719,neg
2848,ALWIPFLEEH17M,NONE,"LinuxMan03 ""Jib""","[0, 0]",come formatted exfat format plug play samsung note bit checking found format work note complaint work perfectly,5,Works on Samsung Note 2,1376611200,16-08-2013,479,0,0,0.6597,pos
2849,AXY2QEKWLE6Y1,B007WTAJTO,linuxpng,"[0, 1]",unmounts randomly surface pro seems mostly around write operation trying samsung version sadly much money,1,unmounts randomly,1388275200,29-12-2013,344,0,1,-0.4215,neg
2850,A3NYH3FXDOBE49,NONE,LION,"[0, 0]",shipping arrived new ultra high standard memory card work fast read write speed watching bluray happy well,5,excellent,1377043200,21-08-2013,474,0,0,0.7003,pos
2851,A2EAL64PNHVB5E,NONE,LiRa89,"[0, 0]",upgraded got class card gb see difference performance compared sandisk ultra gb extra space welcomed,5,great price for the storage,1389571200,13-01-2014,329,0,0,0.34,pos
